Date,Open,High,Low,Close,Volume,Adj Close
2016-07-05,35.299999,35.740002,35.209999,35.73,3400000,35.204424
2016-07-01,35.48,35.849998,35.259998,35.32,2349400,34.800455
2016-06-30,35.459999,35.580002,34.830002,35.380001,3531200,34.859574
2016-06-29,35.040001,35.619999,34.98,35.369999,3731100,34.849719
2016-06-28,34.43,34.98,34.209999,34.970001,4899100,34.455605
2016-06-27,34.07,34.32,33.599998,34.18,4660700,33.677224
2016-06-24,33.540001,34.98,33.419998,34.23,5904700,33.726488
2016-06-23,34.259998,34.619999,33.939999,34.110001,3734600,33.608254
2016-06-22,33.740002,34.389999,33.73,34.049999,5045100,33.549136
2016-06-21,34.98,35.169998,34.779999,35.009998,2957900,34.495013
2016-06-20,35.34,35.43,34.860001,34.869999,3916800,34.357073
2016-06-17,34.91,35.32,34.77,35.18,4685900,34.662515
2016-06-16,34.700001,34.98,34.630001,34.939999,2730500,34.426043
2016-06-15,34.509998,35.119999,34.509998,34.799999,3071800,34.288103
2016-06-14,34.560001,34.689999,34.310001,34.50,2630000,33.992517
2016-06-13,34.43,34.98,34.43,34.59,2432500,34.081193
2016-06-10,34.279999,34.50,34.150002,34.43,2188700,33.923547
2016-06-09,34.34,34.509998,34.07,34.48,2013800,33.972811
2016-06-08,34.00,34.389999,33.759998,34.369999,2400200,33.864428
2016-06-07,33.439999,34.169998,33.439999,34.060001,2896800,33.558991
2016-06-06,33.599998,33.75,33.060001,33.419998,2501700,32.928402
2016-06-03,33.52,34.00,33.360001,33.57,2720100,33.076197
2016-06-02,33.029999,33.389999,32.84,33.369999,1944800,32.879138
2016-06-01,32.77,33.139999,32.709999,33.110001,2860200,32.622964
2016-05-31,33.040001,33.099998,32.619999,32.869999,8894100,32.386493
2016-05-27,32.689999,33.189999,32.689999,33.040001,2098100,32.553994
2016-05-26,32.619999,32.869999,32.459999,32.68,2052600,32.199289
2016-05-25,32.599998,32.700001,31.98,32.580002,2959800,32.100761
2016-05-24,32.720001,33.00,32.48,32.560001,3518300,32.081055
2016-05-23,32.400002,32.68,32.119999,32.459999,2494600,31.982524
2016-05-20,32.48,32.540001,32.09,32.34,2762600,31.86429
2016-05-19,32.220001,32.439999,31.99,32.259998,2583700,31.785465
2016-05-18,33.540001,33.599998,32.189999,32.529999,4055100,32.051494
2016-05-17,34.259998,34.369999,33.41,33.580002,3157000,33.086052
2016-05-16,34.119999,34.689999,34.049999,34.360001,3265400,33.854577
2016-05-13,34.119999,34.27,33.889999,34.200001,2607300,33.696931
2016-05-12,34.09,34.48,33.720001,34.240002,3036400,33.736343
2016-05-11,34.380001,34.650002,33.310001,34.099998,6258400,33.598399
2016-05-10,36.23,36.389999,34.080002,34.709999,10369300,34.199427
2016-05-09,35.950001,36.900002,35.810001,35.990002,13376300,35.460601
2016-05-06,34.119999,34.700001,33.919998,34.549999,3935900,34.041781
2016-05-05,34.790001,34.860001,34.09,34.220001,4634300,33.716637
2016-05-04,34.630001,35.84,34.610001,35.369999,5580000,34.283178
2016-05-03,34.299999,34.849998,34.09,34.84,3457600,33.769464
2016-05-02,34.099998,34.48,34.00,34.349998,3392000,33.294519
2016-04-29,33.709999,33.880001,33.16,33.830002,9443500,32.7905
2016-04-28,34.009998,34.099998,33.720001,33.91,3218300,32.86804
2016-04-27,34.540001,34.610001,33.84,34.23,3515900,33.178207
2016-04-26,34.139999,34.779999,34.09,34.50,3629800,33.439911
2016-04-25,33.740002,34.009998,33.549999,34.009998,2805600,32.964966
2016-04-22,33.150002,34.049999,33.060001,33.759998,4425400,32.722648
2016-04-21,34.240002,34.240002,32.82,33.040001,5553000,32.024774
2016-04-20,35.32,35.360001,34.18,34.209999,5422600,33.158821
2016-04-19,35.220001,35.799999,35.110001,35.240002,3332900,34.157175
2016-04-18,34.889999,35.139999,34.669998,35.130001,2889800,34.050554
2016-04-15,35.029999,35.16,34.709999,34.93,3468600,33.856699
2016-04-14,35.09,35.189999,34.990002,35.049999,2823400,33.973011
2016-04-13,35.119999,35.25,34.84,35.099998,2544000,34.021474
2016-04-12,34.790001,35.259998,34.709999,34.98,3079400,33.905162
2016-04-11,34.790001,35.00,34.509998,34.68,2485200,33.614381
2016-04-08,34.18,34.970001,34.18,34.650002,4447100,33.585304
2016-04-07,33.650002,34.110001,33.27,34.040001,4308300,32.994047
2016-04-06,33.110001,33.77,33.09,33.669998,4222000,32.635413
2016-04-05,32.799999,33.099998,32.630001,33.080002,2462500,32.063546
2016-04-04,32.77,33.23,32.639999,32.970001,2667900,31.956925
2016-04-01,32.48,32.630001,31.91,32.610001,4323100,31.607986
2016-03-31,32.490002,32.950001,31.860001,32.580002,5285500,31.578909
2016-03-30,33.00,33.220001,32.41,32.439999,3172000,31.443208
2016-03-29,32.00,32.990002,31.49,32.939999,4872600,31.927844
2016-03-28,31.75,32.41,31.379999,32.18,3600800,31.191199
2016-03-24,31.440001,31.799999,30.959999,31.690001,3161300,30.716255
2016-03-23,32.18,32.240002,31.48,31.629999,4144300,30.658098
2016-03-22,32.25,32.299999,31.709999,32.18,4053200,31.191199
2016-03-21,33.09,33.189999,32.290001,32.43,3271200,31.433517
2016-03-18,32.970001,33.330002,32.84,33.16,6379600,32.141086
2016-03-17,32.290001,33.009998,32.110001,32.93,4343800,31.918153
2016-03-16,31.790001,32.330002,31.34,32.259998,4091700,31.268739
2016-03-15,32.349998,32.389999,31.450001,32.150002,2251400,31.162122
2016-03-14,32.52,32.66,32.189999,32.630001,3340000,31.627372
2016-03-11,32.110001,32.689999,32.009998,32.669998,3233700,31.66614
2016-03-10,32.349998,32.369999,31.33,31.709999,3655600,30.735639
2016-03-09,32.119999,32.57,32.099998,32.299999,2621800,31.30751
2016-03-08,32.470001,32.470001,31.799999,32.080002,4188000,31.094273
2016-03-07,31.40,32.509998,31.190001,32.470001,4475400,31.472289
2016-03-04,31.440001,31.860001,31.110001,31.50,4804600,30.532093
2016-03-03,31.040001,31.42,30.860001,31.379999,2485300,30.415779
2016-03-02,30.620001,31.00,30.51,30.98,4005000,30.028071
2016-03-01,29.83,30.75,29.790001,30.74,2961700,29.795445
2016-02-29,29.93,30.34,29.50,29.58,4770200,28.671089
2016-02-26,29.67,30.360001,29.620001,29.90,4264800,28.981256
2016-02-25,28.879999,29.690001,28.790001,29.66,4508200,28.748631
2016-02-24,28.48,29.07,28.049999,28.889999,4214300,28.00229
2016-02-23,28.870001,29.00,28.24,28.559999,4053000,27.68243
2016-02-22,28.77,29.24,28.700001,28.969999,3759800,28.079832
2016-02-19,27.90,28.549999,27.690001,28.40,4259000,27.527347
2016-02-18,27.469999,28.34,27.190001,28.08,4766400,27.21718
2016-02-17,27.01,27.83,27.00,27.370001,4727600,26.528997
2016-02-16,26.58,27.17,26.049999,26.92,9752400,26.092824
2016-02-12,26.50,26.709999,26.030001,26.26,5994400,25.453104
2016-02-11,25.75,26.34,25.110001,26.129999,10991900,25.327097
2016-02-10,28.34,28.43,26.559999,27.209999,11164900,26.373912
2016-02-09,32.150002,32.16,27.360001,28.33,14594900,27.459498
2016-02-08,35.48,35.66,32.98,33.990002,6381400,32.945584
2016-02-05,35.68,35.889999,35.220001,35.599998,3693900,34.50611
2016-02-04,36.240002,36.349998,35.380001,35.82,3004200,34.719351
2016-02-03,36.119999,36.860001,35.939999,36.639999,4390800,34.956822
2016-02-02,35.869999,36.130001,35.330002,35.84,3131500,34.193573
2016-02-01,35.790001,36.57,35.419998,36.23,3231700,34.565657
2016-01-29,35.630001,36.32,35.029999,35.939999,5754000,34.288978
2016-01-28,35.389999,35.52,34.91,35.00,3513600,33.392161
2016-01-27,36.810001,36.970001,34.709999,35.209999,5436700,33.592513
2016-01-26,36.700001,37.349998,36.560001,37.049999,4490200,35.347987
2016-01-25,36.959999,37.150002,36.360001,36.639999,3345900,34.956822
2016-01-22,36.09,37.209999,36.029999,36.959999,3113900,35.262121
2016-01-21,35.470001,36.240002,34.860001,35.630001,3378800,33.993221
2016-01-20,36.299999,36.549999,34.540001,34.970001,5195600,33.36354
2016-01-19,36.43,36.959999,36.380001,36.560001,3391600,34.880499
2016-01-15,35.57,36.32,35.130001,36.240002,3499900,34.575199
2016-01-14,36.279999,36.450001,35.880001,35.959999,3592600,34.30806
2016-01-13,36.900002,37.290001,36.150002,36.200001,3288400,34.537036
2016-01-12,36.720001,37.00,36.290001,36.849998,4414600,35.157174
2016-01-11,36.650002,37.189999,36.610001,36.959999,4266500,35.262121
2016-01-08,36.599998,37.00,36.32,36.389999,3540000,34.718306
2016-01-07,36.799999,37.259998,36.32,36.490002,9349900,34.813715
2016-01-06,38.139999,38.529999,37.189999,37.490002,11658300,35.767776
2016-01-05,38.259998,39.25,38.209999,39.060001,2850200,37.265653
2016-01-04,37.599998,38.259998,37.369999,38.23,3628300,36.47378
2015-12-31,38.689999,38.82,38.240002,38.240002,2852700,36.483323
2015-12-30,38.639999,38.91,38.509998,38.650002,1772500,36.874488
2015-12-29,38.279999,38.779999,38.220001,38.610001,2583300,36.836325
2015-12-28,37.740002,38.27,37.549999,38.209999,2241300,36.454698
2015-12-24,37.740002,37.970001,37.599998,37.82,930900,36.082615
2015-12-23,37.080002,37.740002,37.080002,37.720001,2132400,35.98721
2015-12-22,36.880001,37.459999,36.77,37.040001,2641300,35.338448
2015-12-21,36.650002,36.849998,36.400002,36.759998,2651200,35.071308
2015-12-18,37.099998,37.240002,36.279999,36.279999,7869500,34.613359
2015-12-17,37.189999,37.57,36.779999,37.240002,4860700,35.529261
2015-12-16,36.400002,37.200001,36.259998,37.150002,4940200,35.443395
2015-12-15,36.09,36.470001,36.049999,36.25,4331800,34.584738
2015-12-14,35.459999,35.93,35.290001,35.880001,4438700,34.231736
2015-12-11,34.950001,35.650002,34.939999,35.59,3707900,33.955058
2015-12-10,35.98,36.060001,35.18,35.200001,3502700,33.582974
2015-12-09,36.02,36.490002,35.66,35.950001,3085300,34.298521
2015-12-08,36.02,36.619999,36.00,36.279999,3386500,34.613359
2015-12-07,35.700001,36.200001,35.509998,36.139999,3712100,34.479791
2015-12-04,35.34,35.98,35.200001,35.779999,4121400,34.136328
2015-12-03,35.459999,35.580002,34.959999,35.09,6664400,33.478027
2015-12-02,35.959999,36.32,35.459999,35.529999,4214000,33.897813
2015-12-01,35.779999,36.299999,35.689999,36.130001,3909500,34.470252
2015-11-30,35.82,36.220001,35.400002,35.529999,7566900,33.897813
2015-11-27,35.389999,35.959999,35.389999,35.740002,1235000,34.098168
2015-11-25,35.310001,35.59,35.240002,35.450001,2277800,33.82149
2015-11-24,35.16,35.360001,34.900002,35.310001,2644700,33.687922
2015-11-23,34.98,35.509998,34.98,35.349998,3163400,33.726081
2015-11-20,34.759998,35.080002,34.630001,34.959999,2729300,33.353998
2015-11-19,34.310001,34.860001,34.119999,34.639999,3132200,33.048698
2015-11-18,33.580002,34.110001,33.32,34.110001,3279300,32.543047
2015-11-17,33.349998,33.540001,33.200001,33.41,2824400,31.875203
2015-11-16,32.759998,33.48,32.759998,33.470001,2819700,31.932448
2015-11-13,33.220001,33.630001,32.709999,32.75,2735100,31.245522
2015-11-12,33.060001,33.369999,32.939999,33.130001,3647600,31.608067
2015-11-11,33.330002,33.43,32.959999,33.080002,2870700,31.560364
2015-11-10,33.07,33.540001,32.919998,33.16,3815100,31.636687
2015-11-09,33.860001,33.970001,32.869999,33.060001,4735500,31.541283
2015-11-06,35.290001,35.349998,33.700001,33.970001,6527900,32.409479
2015-11-05,35.540001,35.84,35.27,35.810001,4326800,34.164952
2015-11-04,36.700001,36.75,36.00,36.119999,4571100,33.921666
2015-11-03,37.549999,37.57,36.560001,36.73,4431200,34.49454
2015-11-02,37.169998,37.75,36.93,37.709999,4485200,35.414895
2015-10-30,38.169998,38.34,37.139999,37.200001,5187000,34.935936
2015-10-29,37.919998,38.279999,37.619999,38.240002,3348300,35.912641
2015-10-28,38.560001,38.73,37.68,38.07,3582700,35.752985
2015-10-27,38.50,38.689999,38.200001,38.529999,2652800,36.184988
2015-10-26,38.639999,38.689999,38.09,38.560001,2668900,36.213165
2015-10-23,39.630001,39.630001,38.43,38.639999,3795000,36.288294
2015-10-22,39.450001,39.830002,39.150002,39.77,3254000,37.349521
2015-10-21,39.369999,39.549999,39.189999,39.400002,2150700,37.002041
2015-10-20,39.16,39.380001,38.939999,39.189999,2801500,36.804819
2015-10-19,38.98,39.330002,38.970001,39.310001,3173100,36.917518
2015-10-16,38.610001,39.029999,38.549999,38.990002,3268300,36.616994
2015-10-15,38.220001,38.59,38.099998,38.529999,2792600,36.184988
2015-10-14,38.810001,38.91,38.119999,38.27,2206200,35.940814
2015-10-13,39.00,39.209999,38.709999,38.889999,1911900,36.523078
2015-10-12,39.23,39.50,39.110001,39.209999,2570600,36.823602
2015-10-09,39.279999,39.32,39.009998,39.110001,2479500,36.72969
2015-10-08,38.84,39.34,38.630001,39.299999,2925600,36.908125
2015-10-07,38.509998,38.860001,38.419998,38.849998,2372500,36.485512
2015-10-06,38.419998,38.68,38.290001,38.549999,1916300,36.203771
2015-10-05,37.860001,38.48,37.68,38.450001,2236900,36.109859
2015-10-02,36.98,37.549999,36.900002,37.549999,2519000,35.264633
2015-10-01,37.41,37.580002,36.950001,37.290001,2470900,35.020459
