Date,Open,High,Low,Close,Volume,Adj Close
2015-12-24,80.269997,80.269997,79.120003,79.330002,5848300,77.302051
2015-12-23,78.68,80.220001,78.32,80.190002,15184200,78.140067
2015-12-22,77.699997,77.900002,77.209999,77.650002,13855800,75.664997
2015-12-21,77.790001,78.099998,76.650002,77.260002,14460500,75.284968
2015-12-18,77.57,78.779999,77.059998,77.279999,28836000,75.304453
2015-12-17,79.019997,79.230003,77.949997,77.959999,17362900,75.96707
2015-12-16,79.040001,79.610001,78.00,79.150002,17233900,77.126652
2015-12-15,77.43,79.599998,77.330002,79.43,24344700,77.399493
2015-12-14,74.300003,76.220001,74.089996,76.029999,21976500,74.086408
2015-12-11,74.82,75.540001,74.339996,74.339996,20473100,72.439607
2015-12-10,75.800003,77.50,75.519997,75.690002,20142400,73.755103
2015-12-09,74.839996,77.190002,74.730003,75.629997,22036300,73.696631
2015-12-08,75.269997,76.349998,73.790001,74.629997,24217600,72.722195
2015-12-07,77.330002,77.50,75.75,76.800003,17676100,74.836728
2015-12-04,77.349998,78.980003,77.029999,78.860001,20156400,76.844065
2015-12-03,79.720001,79.849998,78.019997,78.410004,14870300,76.405571
2015-12-02,81.309998,81.639999,79.419998,79.550003,16300000,77.516428
2015-12-01,81.760002,82.129997,81.269997,81.889999,13917000,79.796606
2015-11-30,81.419998,82.650002,81.25,81.660004,17729200,79.57249
2015-11-27,80.580002,81.260002,80.459999,81.230003,4156600,79.153482
2015-11-25,81.300003,82.169998,81.099998,81.25,8980400,79.172967
2015-11-24,80.349998,82.349998,80.199997,81.879997,15055500,79.78686
2015-11-23,79.599998,80.709999,79.059998,80.279999,11868400,78.227763
2015-11-20,80.57,80.940002,79.650002,79.790001,10144400,77.750291
2015-11-19,80.510002,80.779999,80.040001,80.300003,9453300,78.247256
2015-11-18,79.889999,80.900002,79.589996,80.739998,10884600,78.676003
2015-11-17,80.709999,80.879997,79.629997,79.959999,10011700,77.915943
2015-11-16,77.940002,80.989998,77.910004,80.900002,14548100,78.831916
2015-11-13,79.279999,79.580002,77.940002,78.099998,17527300,76.103491
2015-11-12,80.57,81.279999,79.32,79.410004,16050600,77.380008
